Iteration,Cheesecake,Profiterole,Mucake
1,0,18,16
2,0,20,20
3,0,20,20
4,0,20,20
5,0,20,20
6,0,20,20
7,0,20,20
8,0,20,20
9,0,21,20
10,0,22,20
11,0,22,20
12,0,22,20
13,0,22,20
14,0,22,20
15,0,22,20
16,0,22,20
17,0,22,20
18,0,22,20
19,0,22,20
20,0,22,20
21,0,22,20
22,0,22,20
23,0,22,20
24,0,22,20
25,0,22,20
26,0,22,20
27,0,22,20
28,0,22,20
29,0,22,20
30,0,22,20
31,0,22,20
32,0,22,20
33,0,22,20
34,0,22,20
35,0,22,20
36,0,22,20
37,0,22,20
38,0,22,20
39,0,22,20
40,0,22,20
41,0,22,20
42,0,22,20
43,0,22,20
44,0,22,20
45,0,22,20
46,0,22,20
47,0,22,20
48,0,22,20
49,0,22,20
50,0,22,20
51,0,22,20
52,0,22,20
53,0,22,20
54,0,22,20
55,0,22,20
56,0,22,20
57,0,22,20
58,0,22,20
59,0,22,20
60,0,22,20
61,0,22,20
62,0,22,20
63,0,22,20
64,0,22,20
65,0,22,20
66,0,22,20
67,0,22,20
68,0,22,20
69,0,22,20
70,0,22,20
71,0,22,20
72,0,22,20
73,0,22,20
74,0,22,20
75,0,22,20
76,0,22,20
77,0,22,20
78,0,22,20
79,0,22,20
80,0,22,20
81,0,22,20
82,0,22,20
83,0,22,20
84,0,22,20
85,0,22,20
86,0,22,20
87,0,22,20
88,0,22,20
89,0,22,20
90,0,22,20
91,0,22,20
92,0,22,20
93,0,22,20
94,0,22,20
95,0,22,20
96,0,22,20
97,0,22,20
98,0,22,20
99,0,22,20
100,0,22,20